movieId,title,genres
1199,brazil,fantasy sci fi
1200,aliens,action adventure horror sci fi
1201,good the bad and the ugly the,action adventure western
1202,withnail i,comedy
1203,angry men,drama
1204,lawrence of arabia,adventure drama war
1206,clockwork orange a,crime drama sci fi thriller
1207,to kill a mockingbird,drama
1208,apocalypse now,action drama war
1209,once upon a time in the west,action drama western
1210,star wars episode vi return of the jedi,action adventure sci fi
1211,wings of desire,drama fantasy romance
1212,third man the,film noir mystery thriller
1213,goodfellas,crime drama
1214,alien,horror sci fi
1215,army of darkness,action adventure comedy fantasy horror
1216,big blue the,adventure drama romance
1217,ran,drama war
1218,killer the,action crime drama thriller
1219,psycho,crime horror
1220,blues brothers the,action comedy musical
1221,godfather part ii the,crime drama
1222,full metal jacket,drama war
1223,grand day out with wallace and gromit a,adventure animation children comedy sci fi
1224,henry v,action drama romance war
1225,amadeus,drama
1226,quiet man the,drama romance
1227,once upon a time in america,crime drama
1228,raging bull,drama
1230,annie hall,comedy romance
1231,right stuff the,drama
1232,stalker,drama mystery sci fi
1233,boot das,action drama war
1234,sting the,comedy crime
1235,harold and maude,comedy drama romance
1236,trust,comedy drama romance
1237,seventh seal the,drama
1238,local hero,comedy
1240,terminator the,action sci fi thriller
1241,dead alive,comedy fantasy horror
1242,glory,drama war
1243,rosencrantz and guildenstern are dead,comedy drama
1244,manhattan,comedy drama romance
1245,miller s crossing,crime drama film noir thriller
1246,dead poets society,drama
1247,graduate the,comedy drama romance
1248,touch of evil,crime film noir thriller
1249,femme nikita la,action crime romance thriller
1250,bridge on the river kwai the,adventure drama war
1251,,drama fantasy
1252,chinatown,crime film noir mystery thriller
1253,day the earth stood still the,drama sci fi thriller
1254,treasure of the sierra madre the,action adventure drama western
1255,bad taste,comedy horror sci fi
1256,duck soup,comedy musical war
1257,better off dead,comedy romance
1258,shining the,horror
1259,stand by me,adventure drama
1260,m,crime film noir thriller
1261,evil dead ii,action comedy fantasy horror
1262,great escape the,action adventure drama war
1263,deer hunter the,drama war
1264,diva,action drama mystery romance thriller
1265,groundhog day,comedy fantasy romance
1266,unforgiven,drama western
1267,manchurian candidate the,crime thriller war
1268,pump up the volume,comedy drama
1269,arsenic and old lace,comedy mystery thriller
1270,back to the future,adventure comedy sci fi
1271,fried green tomatoes,comedy crime drama
1272,patton,drama war
1273,down by law,comedy drama film noir
1274,akira,action adventure animation sci fi
1275,highlander,action adventure fantasy
1276,cool hand luke,drama
1277,cyrano de bergerac,comedy drama romance
1278,young frankenstein,comedy fantasy
1279,night on earth,comedy drama
1280,raise the red lantern,drama
1281,great dictator the,comedy drama war
1282,fantasia,animation children fantasy musical
1283,high noon,drama western
1284,big sleep the,crime film noir mystery
1285,heathers,comedy
1286,somewhere in time,drama romance
1287,ben hur,action adventure drama
1288,this is spinal tap,comedy
1289,koyaanisqatsi,documentary
1290,some kind of wonderful,drama romance
1291,indiana jones and the last crusade,action adventure
1292,being there,comedy drama
1293,gandhi,drama
1295,unbearable lightness of being the,drama
1296,room with a view a,drama romance
1297,real genius,comedy
1298,pink floyd the wall,drama musical
1299,killing fields the,drama war
1300,my life as a dog,comedy drama
1301,forbidden planet,drama sci fi
1302,field of dreams,children drama fantasy
1303,man who would be king the,adventure drama
1304,butch cassidy and the sundance kid,action western
1305,paris texas,drama romance
1306,until the end of the world,adventure drama sci fi
1307,when harry met sally,comedy romance
1311,santa with muscles,comedy
1312,female perversions,drama
1317,i m not rappaport,comedy
1318,blue juice,comedy drama
1320,alien,action horror sci fi thriller
1321,american werewolf in london an,comedy horror thriller
1322,amityville it s about time,horror
1323,amityville,horror
1324,amityville dollhouse,horror
1325,amityville a new generation,horror
1326,amityville ii the possession,horror
1327,amityville horror the,drama horror mystery thriller
1328,amityville curse the,horror
1329,blood for dracula,horror
1330,april fool s day,horror
1332,believers the,horror thriller
1333,birds the,horror thriller
1334,blob the,horror sci fi
1336,body parts,horror thriller
1337,body snatcher the,drama horror thriller
1339,dracula,fantasy horror romance thriller
1340,bride of frankenstein the,drama horror sci fi
1342,candyman,horror thriller
1343,cape fear,thriller
1344,cape fear,crime drama thriller
1345,carrie,drama fantasy horror thriller
1346,cat people,drama fantasy horror
1347,nightmare on elm street a,horror thriller
1348,nosferatu,horror
1349,vampire in venice,horror
1350,omen the,horror mystery thriller
1351,blood and wine,crime drama thriller
1352,albino alligator,crime thriller
1353,mirror has two faces the,comedy drama romance
1354,breaking the waves,drama mystery
1355,nightwatch,horror thriller
1356,star trek first contact,action adventure sci fi thriller
1357,shine,drama romance
1358,sling blade,drama
1359,jingle all the way,children comedy
1361,paradise lost the child murders at robin hood hills,documentary
1363,preacher s wife the,drama
1365,ridicule,drama
1366,crucible the,drama
1367,dalmatians,adventure children comedy
1370,die hard,action adventure thriller
1371,star trek the motion picture,adventure sci fi
1372,star trek vi the undiscovered country,action mystery sci fi
1373,star trek v the final frontier,action sci fi
1374,star trek ii the wrath of khan,action adventure sci fi thriller
1375,star trek iii the search for spock,action adventure sci fi
1376,star trek iv the voyage home,adventure comedy sci fi
1377,batman returns,action crime
1378,young guns,action comedy western
1379,young guns ii,action western
1380,grease,comedy musical romance
1381,grease,comedy musical romance
1382,marked for death,action drama
1385,under siege,action drama thriller
1386,terror in a texas town,western
1387,jaws,action horror
1388,jaws,horror thriller
1389,jaws,action horror
1390,my fellow americans,comedy
1391,mars attacks,action comedy sci fi
1392,citizen ruth,comedy drama
1393,jerry maguire,drama romance
1394,raising arizona,comedy
1395,tin men,comedy drama
1396,sneakers,action comedy crime drama sci fi
1397,bastard out of carolina,drama
1398,in love and war,romance war
1399,marvin s room,drama
1401,ghosts of mississippi,drama
1404,night falls on manhattan,crime drama
1405,beavis and butt head do america,adventure animation comedy crime
1406,la c r monie,crime drama mystery thriller
1407,scream,comedy horror mystery thriller
1408,last of the mohicans the,action romance war western
1409,michael,comedy drama fantasy romance
1410,evening star the,comedy drama
1411,hamlet,crime drama romance
1412,some mother s son,drama
1413,whole wide world the,drama
1414,mother,comedy
1415,thieves,crime drama romance
1416,evita,drama musical
1417,portrait of a lady the,drama
1419,walkabout,adventure drama
1421,grateful dead,documentary
1422,murder at,crime drama mystery thriller
1423,hearts and minds,drama
1425,fierce creatures,comedy
1427,turbulence,action thriller
1428,angel baby,drama
1429,first strike,action adventure comedy thriller
1430,underworld,comedy thriller
1431,beverly hills ninja,action comedy
1432,metro,action comedy crime drama thriller
1437,cement garden the,drama
1438,dante s peak,action thriller
1439,meet wally sparks,comedy
1440,amos andrew,comedy
1441,benny joon,comedy romance
1442,prefontaine,drama
1445,mchale s navy,comedy war
1446,kolya,comedy drama
1447,gridlock d,crime
1449,waiting for guffman,comedy
1450,prisoner of the mountains,war
1453,beautician and the beast the,comedy romance
1454,suburbia,comedy drama
1455,hotel de love,comedy romance
1456,pest the,comedy
1457,fools rush in,comedy drama romance
1458,touch,drama fantasy romance
1459,absolute power,mystery thriller
1460,that darn cat,children comedy mystery
1461,vegas vacation,comedy
1463,that old feeling,comedy romance
1464,lost highway,crime drama fantasy film noir mystery romance
1465,rosewood,action drama
1466,donnie brasco,crime drama
1468,booty call,comedy romance
1471,boys life,drama
1472,city of industry,crime thriller
1473,best men,action comedy crime drama
1474,,children comedy
1475,kama sutra a tale of love,romance
1476,private parts,comedy drama
1477,love jones,romance
1479,saint the,action romance sci fi thriller
1480,smilla s sense of snow,drama thriller
